date,open,high,low,close,volume
1999-06-11,0.03445845232158175,0.034577496941577995,0.03255101276186249,0.033743277192115784,61008000
1999-06-14,0.03380281304457138,0.03386233708707715,0.032192982603007236,0.032431986182928085,51648000
1999-06-15,0.032431986182928085,0.032670072119004925,0.031954896666930396,0.032431986182928085,49296000
1999-06-16,0.03290904233964944,0.03433939535346083,0.03243195666912573,0.03338521718978882,64416000
1999-06-17,0.033147161635002614,0.03362425115100031,0.032431986182928085,0.032431986182928085,74928000
1999-06-18,0.03267006117311519,0.03267006117311519,0.031239710748195648,0.031239710748195648,158736000
1999-06-21,0.03219295772727329,0.03290904685854912,0.03132852083759986,0.03290904685854912,83472000
1999-06-22,0.032909069342207754,0.032909069342207754,0.03159684558535646,0.032312024384737015,193056000
1999-06-23,0.031954871975167054,0.03290904685854912,0.031596823998216374,0.03290904685854912,210912000
1999-06-24,0.033147134919167015,0.033147134919167015,0.03195487091203242,0.032192956656217575,115200000
1999-06-25,0.03195487222902578,0.033028091702643314,0.03195487222902578,0.032670047134160995,73536000
1999-06-28,0.03374329071216992,0.03374329071216992,0.032431984547828155,0.03314715996384621,109152000
1999-06-29,0.03362421982547956,0.03398134669122501,0.03314713075395504,0.03350517526268959,92688000
1999-06-30,0.03457748995422499,0.03648584336042404,0.033862314969280216,0.03648584336042404,269232000
1999-07-01,0.03648584224720423,0.03648584224720423,0.032670049783161244,0.03457748889923096,88992000
1999-07-02,0.03505457757906891,0.03708197548985481,0.03433940262634941,0.03708197548985481,224880000
1999-07-06,0.0374391063255162,0.0374391063255162,0.03672393136371836,0.03720101714134216,198096000
1999-07-07,0.03743910753724871,0.03743910753724871,0.03648584336042404,0.03648584336042404,63120000
1999-07-08,0.03672394313322839,0.037916204254753026,0.03553167860038958,0.03732007369399071,186048000
1999-07-09,0.03720101778120467,0.04077781029493008,0.03720101778120467,0.04048020392656326,211728000
1999-07-12,0.04292426850159343,0.04411653310728346,0.04125491452491436,0.042328137904405594,401040000
1999-07-13,0.04280521302281604,0.043043302237541596,0.040539729022727636,0.04244716838002205,138864000
1999-07-14,0.04244718265985499,0.0434013614811678,0.04053974266087077,0.04077782854437828,137952000
1999-07-15,0.04113587290514059,0.04244717872448327,0.0410168282687664,0.0410168282687664,137040000
1999-07-16,0.04173201393617903,0.04220910342195068,0.041016838529414484,0.04185105860233307,103872000
1999-07-19,0.04197009324919859,0.042090052128936406,0.04053974266087077,0.04077782854437828,43632000
1999-07-20,0.04077779975030146,0.04077779975030146,0.038632275382810395,0.04006262496113777,178752000
1999-07-21,0.03958555445331442,0.03958555445331442,0.03767811490660863,0.03887037932872772,112080000
1999-07-22,0.03863228421775996,0.03863228421775996,0.03672393089754993,0.03708197548985481,213264000
1999-07-23,0.036962930899278934,0.03815519503487919,0.036962930899278934,0.03708197548985481,80256000
1999-07-26,0.03803523669522701,0.03803523669522701,0.03720101714134216,0.03720101714134216,60528000
1999-07-27,0.03720102906375155,0.03743911832422986,0.03672394313322839,0.03732007369399071,98592000
1999-07-28,0.037201023292784,0.0383932876406677,0.03708198209232577,0.03791619837284088,244224000
1999-07-29,0.03720102040975452,0.03839328466523934,0.03696293461597579,0.03827424347400665,388800000
1999-07-30,0.03827424764657403,0.03934746741651265,0.03815520303105001,0.0383932888507843,452304000
1999-08-02,0.03839328590080707,0.038870375147013726,0.03815520009936628,0.03875133395195007,313344000
1999-08-03,0.038751327606952664,0.038751327606952664,0.037439104689568285,0.037797149270772934,255216000
1999-08-04,0.038035235033230454,0.03815519385197758,0.037678104683887714,0.037797149270772934,89952000
1999-08-05,0.03779715836370985,0.0383932888507843,0.03720102446532166,0.0383932888507843,240576000
1999-08-06,0.03827424764657403,0.038512333466308314,0.03815520303105001,0.0383932888507843,183984000
1999-08-09,0.038512333466308314,0.03887037813364848,0.03815520303105001,0.0383932888507843,31056000
1999-08-10,0.03863229468825858,0.04077782012791817,0.03839329121043952,0.03910846635699272,212064000
1999-08-11,0.039824562293678395,0.04220909139956718,0.039347472943795744,0.041732002049684525,197712000
1999-08-12,0.041970072678726676,0.04483169009648096,0.04173198691191034,0.04375847056508064,239616000
1999-08-13,0.043401337364522403,0.04423555684255003,0.042924248218968196,0.043282292783260345,84672000
1999-08-16,0.0436394253980783,0.0436394253980783,0.040181677671540614,0.04161294177174568,223440000
1999-08-17,0.041732002049684525,0.04244717725274626,0.040658782128986784,0.041732002049684525,193536000
1999-08-18,0.041254893277987946,0.043162332136017625,0.04042067383541006,0.042686160653829575,279888000
1999-08-19,0.04566683605788047,0.054132645983148854,0.04411652693559529,0.05174720287322998,1966992000
1999-08-20,0.051867147679195716,0.05222427462242658,0.04936266062669979,0.05127101391553879,353088000
1999-08-23,0.05055493509147846,0.05055493509147846,0.046501052738593465,0.04817040637135506,507984000
1999-08-24,0.047455230082469636,0.04840940519239689,0.04507070142272035,0.04793231934309006,398064000
1999-08-25,0.048051349284304976,0.048528438433153194,0.045785865765285684,0.04769330471754074,350352000
1999-08-26,0.047693317201395954,0.04840940652236274,0.046262967023591076,0.046978142112493515,275376000
1999-08-27,0.04793231294758056,0.05150910204864733,0.04769330952748368,0.049601662904024124,552384000
1999-08-30,0.05043590010898389,0.05139007883657952,0.04733619570962499,0.04942220076918602,158640000
1999-08-31,0.04960167810778571,0.05389364690955725,0.04864750283270102,0.053655561059713364,786864000
1999-09-01,0.0536555507471182,0.0536555507471182,0.05031684362993326,0.05115106329321861,565344000
1999-09-02,0.0494817226736073,0.05079394616355076,0.04840941692584078,0.050554946064949036,341088000
1999-09-03,0.0515090991606899,0.05222427409442214,0.05055492423157391,0.050912968814373016,258864000
1999-09-07,0.05174718704401071,0.05174718704401071,0.05043587838537639,0.05067488178610802,124416000
1999-09-08,0.05079394616355076,0.05115107666871933,0.050554946064949036,0.050554946064949036,170064000
1999-09-09,0.05103201786581956,0.051390062479938665,0.048885575233683635,0.04983975365757942,209472000
1999-09-10,0.05067490493603751,0.0512710355398078,0.05031685678729372,0.050554946064949036,167424000
1999-09-13,0.05079393765147424,0.05079393765147424,0.04840940881336494,0.04888558387756348,174432000
1999-09-14,0.04888557512938927,0.04888557512938927,0.04721713594470671,0.04745522513985634,250368000
1999-09-15,0.04685909546037418,0.04840940441603252,0.04650105081546958,0.04781327396631241,212736000
1999-09-16,0.04721713794040807,0.047693312939520345,0.04602395945233611,0.046620093286037445,158112000
1999-09-17,0.04632247900299461,0.046740047598038896,0.04483169085831262,0.0465010441839695,171648000
1999-09-20,0.04566683078902443,0.046262964645350846,0.04483169689774513,0.04483169689774513,229104000
1999-09-21,0.04387844158860481,0.044116527421632745,0.03994360354517298,0.040539734065532684,737328000
1999-09-22,0.04053974362792587,0.04173200836118705,0.0381552141614035,0.04149392247200012,375984000
1999-09-23,0.04161294702157928,0.04173199162408588,0.03767810962812178,0.03803524002432823,379584000
1999-09-24,0.03815519558997146,0.039108456326398006,0.03195487482003718,0.03457748889923096,684912000
1999-09-27,0.03684297156630242,0.0374391053314988,0.03457748791706919,0.03672393038868904,432000000
1999-09-28,0.036783443075047696,0.04053971403491137,0.036723922499028235,0.04006262496113777,413184000
1999-09-29,0.040896861896204756,0.04244717093607991,0.03624684900865352,0.03684297949075699,594048000
1999-09-30,0.03815519450618616,0.03934745862526595,0.03624684121241901,0.03672393038868904,342528000
1999-10-01,0.036127798751985934,0.03743910753724871,0.03457748995422499,0.03648584336042404,347760000
1999-10-04,0.03767810633027903,0.037797150922366046,0.03672393136371836,0.03720101714134216,177600000
1999-10-05,0.037201034429917346,0.041016832071527176,0.037201034429917346,0.04077782854437828,478080000
1999-10-06,0.04089687754407284,0.0476933359653615,0.040539746975148096,0.04566685110330582,1508736000
1999-10-07,0.04757425778534072,0.04757425778534072,0.04244715726964306,0.042686160653829575,487296000
1999-10-08,0.04268617174133282,0.04614392003822634,0.041016818190791574,0.04483169689774513,398928000
1999-10-11,0.045189749299074926,0.045308793926639855,0.04244717558340848,0.04363944008946419,544464000
1999-10-12,0.0438784343688749,0.04435552359987764,0.04292425590686941,0.04304330050945282,322992000
1999-10-13,0.04256623400909762,0.04256623400909762,0.041016838529414484,0.04185105860233307,280368000
1999-10-14,0.041970089358058876,0.041970089358058876,0.040539738902342005,0.0410168282687664,192336000
1999-10-15,0.03898943319280514,0.041016832071527176,0.03887038854539406,0.04077782854437828,210720000
1999-10-18,0.0408968464483476,0.0408968464483476,0.038393274028442746,0.03863227739930153,215184000
1999-10-19,0.03982454835336022,0.03982454835336022,0.03636680053713531,0.03708197548985481,308928000
1999-10-20,0.03767811374818584,0.03887037813364848,0.03708198326111139,0.0383932888507843,348720000
1999-10-21,0.03827424229254897,0.040181681513786316,0.03720101926142533,0.040181681513786316,382128000
1999-10-22,0.04006264300080712,0.04232813059476137,0.04006264300080712,0.041135866194963455,286752000
1999-10-25,0.040896864750758675,0.041493912917923356,0.03910846635699272,0.03910846635699272,213840000
1999-10-26,0.040777823070542084,0.044355534348388126,0.040539737218994176,0.042924266308546066,481248000
1999-10-27,0.0431623539523417,0.043401357457332056,0.040300735397351656,0.0410168282687664,214128000
1999-10-28,0.0412549094401043,0.04197008458665749,0.038870380522625654,0.03910846635699272,222768000
1999-10-29,0.0395855633486628,0.04292427153821336,0.03934747746810777,0.04220909625291824,330528000
1999-11-01,0.04149390743999348,0.04650105044828638,0.04149390743999348,0.04483169689774513,782544000
1999-11-02,0.04566682118320169,0.047932308113533766,0.04530877661643746,0.04769330471754074,837504000
1999-11-03,0.04960166852864463,0.0536555506976811,0.0492436238851703,0.052343327552080154,2011680000
1999-11-04,0.05294038142794331,0.05711330524926172,0.05294038142794331,0.05568204075098038,1260336000
1999-11-05,0.05723234405165047,0.05770942989503471,0.05127102247628183,0.05389363691210747,616368000
1999-11-08,0.05222428050471551,0.05699425514917397,0.05055493043696214,0.05544394627213478,470016000
1999-11-09,0.05532491470238685,0.055563000551211834,0.05246329629894853,0.054608821868896484,272352000
1999-11-10,0.05478829859398967,0.05484781919667763,0.05305942430662861,0.05413264408707619,144048000
1999-11-11,0.05413264134630771,0.06080913469224682,0.05294037700953551,0.05794752016663551,562704000
1999-11-12,0.060452019205864606,0.06104814633727074,0.05699426693092345,0.06104814633727074,501504000
1999-11-15,0.06146480563108014,0.06331364258019191,0.05890171447191485,0.05985589325428009,362208000
1999-11-16,0.06128621647889388,0.0667713621569335,0.06104812729986776,0.06557910144329071,723792000
1999-11-17,0.06677135192314072,0.07154040769202864,0.06581717371214137,0.06808266043663025,786384000
1999-11-18,0.0695130414326985,0.07011008961023801,0.06772464641916977,0.06832077354192734,235968000
1999-11-19,0.07654848434756166,0.08465624806674533,0.07630948091860662,0.0817946270108223,2165184000
1999-11-22,0.08388155665106713,0.08394107725246747,0.07678657679232728,0.08167559653520584,540192000
1999-11-23,0.07332884398275608,0.07666755199426695,0.0724946275073261,0.07583333551883698,553248000
1999-11-24,0.07547525866007158,0.07630947478049473,0.06784458135800982,0.07344786077737808,406848000
1999-11-26,0.07273268329703675,0.07344786510460787,0.07058624411027098,0.07297168672084808,71760000
1999-11-29,0.07273268762730341,0.0736868660928682,0.06867881243622873,0.07034816592931747,298608000
1999-11-30,0.07058623503190663,0.07177850247920059,0.06605526804924011,0.06605526804924011,314688000
1999-12-01,0.06605526392283688,0.07034814829869854,0.06605526392283688,0.06939397007226944,223536000
1999-12-02,0.06963299611102369,0.07547528064164069,0.06963299611102369,0.07452110201120377,309888000
1999-12-03,0.07523624038857403,0.07654846306924827,0.07177849330328599,0.07273266464471817,342768000
1999-12-06,0.07297169273662177,0.07511721786833281,0.07297169273662177,0.07476009428501129,178608000
1999-12-07,0.07535622184204917,0.0754752698599542,0.06939398954134146,0.07225560396909714,186384000
1999-12-08,0.07201752015332555,0.076190450619045,0.07177852351284436,0.07547527551651001,201696000
1999-12-09,0.0753562243759803,0.07726366719637072,0.07058625279956546,0.07320978492498398,214944000
1999-12-10,0.07452108799978867,0.07487913262409063,0.07106333987455805,0.07237464189529419,98304000
1999-12-13,0.0715404247732177,0.07404399441537593,0.07058624633439607,0.07213655859231949,183840000
1999-12-14,0.07225564116397401,0.07404403682292814,0.07022915616927605,0.07094433158636093,273888000
1999-12-15,0.07046721348952255,0.07082525815163583,0.06700946499913614,0.06867881864309311,205968000
1999-12-16,0.06903684291608762,0.07011006235339783,0.06796362347877744,0.0682017058134079,132576000
1999-12-17,0.07011007428800374,0.07285173311115453,0.06975202967068543,0.07177851349115372,262080000
1999-12-20,0.07189848116604403,0.07914180572071627,0.06939399688182564,0.07774075865745544,402432000
1999-12-21,0.07774076060799326,0.08119850934192238,0.07487914580573778,0.08107946813106537,388368000
1999-12-22,0.08131757441132345,0.08394110051886206,0.07821786971534238,0.08298692852258682,251184000
1999-12-23,0.08310597572927605,0.08871016569964253,0.08274884517360018,0.08847208321094513,280224000
1999-12-27,0.09037949512820674,0.09049854316251514,0.08417917275998729,0.08513335138559341,202416000
1999-12-28,0.08513334020678882,0.08823304386780882,0.08465625436794555,0.0848943367600441,179184000
1999-12-29,0.0847157511940722,0.08871010481390744,0.0846562306127495,0.08775593340396881,132144000
1999-12-30,0.08775599363481314,0.0890682173103383,0.08632563612469964,0.08847208321094513,139776000
1999-12-31,0.08829255282017727,0.08966429638037852,0.08799494304668137,0.08954434096813202,127344000
2000-01-03,0.09014140243451149,0.09085657750050544,0.08417916316896562,0.08930626511573792,300912000
2000-01-04,0.08775598225227259,0.08799497894236064,0.08250983092780341,0.08692175894975662,300480000
2000-01-05,0.08441818467970222,0.08584853511768933,0.08286787196327158,0.08406013995409012,188352000
2000-01-06,0.0840601325519646,0.0840601325519646,0.07535623312495217,0.07857498526573181,120480000
2000-01-07,0.07821782099835368,0.08072139007845529,0.07702555362781671,0.07988717406988144,71184000
2000-01-10,0.0801252796322767,0.08584851535371653,0.07869492952358358,0.08250980824232101,239856000
2000-01-11,0.08203271995536282,0.08298689842824436,0.07917109876871109,0.07917109876871109,148128000
2000-01-12,0.0791710916251211,0.07929105386154356,0.07607138833290109,0.07714460790157318,123552000
2000-01-13,0.07702557038991083,0.0810794522620822,0.07607139195765854,0.08036336302757263,132192000
2000-01-14,0.08155655149920539,0.08715982501815875,0.08131754805013887,0.0838211178779602,604560000
2000-01-18,0.0848943724187378,0.08775599488964375,0.08107949210176187,0.08739886432886124,261648000
2000-01-19,0.08775593656858185,0.08775593656858185,0.08584849426643176,0.08656366914510727,164688000
2000-01-20,0.08727984703607695,0.09204890793578269,0.08561049219237162,0.08632566779851913,179568000
2000-01-21,0.08608661729925592,0.08644466199538721,0.08322499560404369,0.08537144213914871,544272000
2000-01-24,0.08811404340774052,0.08811404340774052,0.0810794955292962,0.08155658841133118,256944000
2000-01-25,0.08191368828635152,0.08274882573326156,0.07821785695917204,0.08084046840667725,237120000
2000-01-26,0.08084046653374859,0.082986913065996,0.07607140861475717,0.07750175893306732,232464000
2000-01-27,0.07809786925345792,0.07809786925345792,0.07058623995163549,0.07344786077737808,458208000
2000-01-28,0.0724945919870567,0.07297167772128281,0.06844071071467357,0.07130232453346252,194448000
2000-01-31,0.07165947599881986,0.07320978847389298,0.06677137721821316,0.07070621848106384,182400000
2000-02-01,0.07082525067212916,0.072971689953997,0.06820171875343162,0.07237464189529419,92976000
2000-02-02,0.07273268094301276,0.07583330526080799,0.07237463634616291,0.07440203428268433,149040000
2000-02-03,0.07678655922887019,0.07833687132002501,0.0751172059621431,0.07559429854154587,108240000
2000-02-04,0.0779788549777266,0.0779788549777266,0.07583332940911362,0.07738272100687027,123696000
2000-02-07,0.07774077485722493,0.07774077485722493,0.07249463018932845,0.0726136714220047,217488000
2000-02-08,0.0744020647974817,0.07869495161535629,0.07249462831395817,0.07607141882181168,468816000
2000-02-09,0.07893302048286722,0.08024432942435955,0.07785980076162079,0.07797884196043015,589056000
2000-02-10,0.08274881568758874,0.09538754863485625,0.08274881568758874,0.09395628422498703,970080000
2000-02-11,0.09860629320993405,0.09872625546601978,0.0884720512898742,0.0953875482082367,423792000
2000-02-14,0.09562563849792453,0.11064890027046204,0.0946714599441173,0.11064890027046204,650112000
2000-02-15,0.11088790900531009,0.11100695021369565,0.1018259652432362,0.10635693371295929,450480000
2000-02-16,0.10754921213322112,0.11494180289576694,0.10635694417732064,0.1112450435757637,1019568000
2000-02-17,0.11112599142151497,0.1158959633627265,0.10945663769464524,0.1151798740029335,535776000
2000-02-18,0.11351056030963012,0.1302040966432734,0.1126763436793497,0.12853474915027618,960864000
2000-02-22,0.12448082295808859,0.12614925565329171,0.12018793002315849,0.12495698779821396,542496000
2000-02-23,0.12352666031147133,0.12698440965930885,0.12197635430817001,0.1256731003522873,511392000
2000-02-24,0.12638825659310726,0.1272224728789445,0.11923374940548051,0.12448081374168396,244320000
2000-02-25,0.12459986635605799,0.12459986635605799,0.11160308763565444,0.11673018336296082,278736000
2000-02-28,0.11613403169199346,0.11732629938595508,0.11398759915984048,0.11589594930410385,517872000
2000-02-29,0.11517989270703058,0.12352665587418485,0.11517989270703058,0.12209539115428925,306048000
2000-03-01,0.1220953580571452,0.1220953580571452,0.11661112581642691,0.11851856857538223,383568000
2000-03-02,0.11947274236024251,0.11947274236024251,0.11017272385045009,0.11052984744310379,191040000
2000-03-03,0.11064889400376117,0.1135105084484149,0.10969562973601335,0.1123182475566864,273696000
2000-03-06,0.1130343607688143,0.12161921956526003,0.11064891742576444,0.11160309612751007,432096000
2000-03-07,0.14308085173091817,0.16645087245872117,0.13688053048177468,0.15893924236297607,1952208000
2000-03-08,0.15884946026101734,0.16168176365455966,0.147373683067631,0.1602504998445511,668736000
2000-03-09,0.16215800215627138,0.20603643154460496,0.16168182372594703,0.19134099781513214,952944000
2000-03-10,0.20126738408429193,0.2766226891535098,0.1998361196730807,0.22511358559131622,2161200000
2000-03-13,0.20412901685826174,0.2861617383029877,0.2022206597191338,0.284731388092041,2415168000
2000-03-14,0.28318108309788753,0.28318108309788753,0.20603645652356442,0.21009033918380737,1567776000
2000-03-15,0.22514382878488787,0.23095681694043219,0.19458999955999134,0.20150549709796906,995616000
2000-03-16,0.2079438309890959,0.2150983363884884,0.1767050478651568,0.17965549230575562,750384000
2000-03-17,0.17551283533035025,0.20412900790560567,0.17548261109183336,0.19053609669208527,557616000
2000-03-20,0.19804775402484856,0.20436711780685352,0.18433579976660036,0.19041708111763,365280000
2000-03-21,0.1907741853034476,0.19244353213700457,0.16597381179940318,0.1809970736503601,536640000
2000-03-22,0.18242835582349842,0.18791258896155202,0.17932773061619575,0.1823093146085739,230592000
2000-03-23,0.18063991207745472,0.19554413071867188,0.1802818742835451,0.1855280101299286,309408000
2000-03-24,0.18433580849543427,0.19268257120041526,0.1716970666876871,0.17777834832668304,231600000
